"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2006년 08월 02일","11,235.0","11,167.0","11,256.0","11,157.0","86.99K","0.64%"
"2006년 08월 01일","11,164.0","11,230.0","11,237.0","11,112.0","92.25K","-0.59%"
"2006년 07월 31일","11,230.0","11,246.0","11,251.0","11,207.0","69.01K","-0.21%"
"2006년 07월 28일","11,254.0","11,162.0","11,279.0","11,154.0","103.98K","0.76%"
"2006년 07월 27일","11,169.0","11,134.0","11,225.0","11,122.0","124.59K","0.28%"
"2006년 07월 26일","11,138.0","11,122.0","11,196.0","11,085.0","117.50K","0.10%"
"2006년 07월 25일","11,127.0","11,105.0","11,176.0","11,038.0","141.72K","0.23%"
"2006년 07월 24일","11,102.0","10,905.0","11,110.0","10,892.0","117.06K","1.80%"
"2006년 07월 21일","10,906.0","10,999.0","11,026.0","10,878.0","136.05K","-0.66%"
"2006년 07월 20일","10,978.0","11,054.0","11,084.0","10,963.0","125.57K","-0.63%"
"2006년 07월 19일","11,048.0","10,860.0","11,087.0","10,826.0","175.66K","1.67%"
"2006년 07월 18일","10,866.0","10,797.0","10,873.0","10,730.0","165.48K","0.64%"
"2006년 07월 17일","10,797.0","10,782.0","10,850.0","10,722.0","122.85K","0.13%"
"2006년 07월 14일","10,783.0","10,860.0","10,915.0","10,751.0","151.19K","-0.95%"
"2006년 07월 13일","10,886.0","11,085.0","11,100.0","10,874.0","169.22K","-1.78%"
"2006년 07월 12일","11,083.0","11,213.0","11,224.0","11,049.0","123.20K","-1.12%"
"2006년 07월 11일","11,209.0","11,163.0","11,213.0","11,088.0","113.04K","0.30%"
"2006년 07월 10일","11,176.0","11,165.0","11,240.0","11,148.0","93.91K","0.15%"
"2006년 07월 07일","11,159.0","11,288.0","11,339.0","11,128.0","119.87K","-1.15%"
"2006년 07월 06일","11,289.0","11,212.0","11,323.0","11,205.0","83.49K","0.67%"
"2006년 07월 05일","11,214.0","11,268.0","11,285.0","11,181.0","73.47K","-0.66%"
"2006년 07월 03일","11,289.0","11,258.0","11,295.0","11,248.0","21.50K","0.37%"
"2006년 06월 30일","11,247.0","11,255.0","11,310.0","11,231.0","68.31K","-0.12%"
"2006년 06월 29일","11,260.0","11,058.0","11,266.0","11,051.0","131.24K","1.83%"
"2006년 06월 28일","11,058.0","11,014.0","11,060.0","10,970.0","78.97K","0.45%"
"2006년 06월 27일","11,008.0","11,126.0","11,138.0","10,991.0","107.81K","-1.07%"
"2006년 06월 26일","11,127.0","11,074.0","11,132.0","11,047.0","69.36K","0.48%"
"2006년 06월 23일","11,074.0","11,104.0","11,153.0","11,047.0","105.21K","-0.24%"
"2006년 06월 22일","11,101.0","11,159.0","11,192.0","11,062.0","102.42K","-0.48%"
"2006년 06월 21일","11,155.0","11,072.0","11,210.0","11,049.0","114.72K","0.72%"
"2006년 06월 20일","11,075.0","11,020.0","11,114.0","11,002.0","110.60K","0.61%"
"2006년 06월 19일","11,008.0","11,088.0","11,137.0","10,985.0","121.99K","-0.72%"
"2006년 06월 16일","11,088.0","11,102.0","11,131.0","11,062.0","99.95K","0.57%"
"2006년 06월 15일","11,025.0","10,841.0","11,039.0","10,820.0","8.97K","1.89%"
"2006년 06월 14일","10,821.0","10,698.0","10,837.0","10,656.0","16.28K","1.17%"
"2006년 06월 13일","10,696.0","10,802.0","10,867.0","10,690.0","28.75K","-0.91%"
"2006년 06월 12일","10,794.0","10,875.0","10,934.0","10,782.0","29.31K","-0.85%"
"2006년 06월 09일","10,887.0","10,916.0","10,977.0","10,865.0","25.67K","-0.17%"
"2006년 06월 08일","10,906.0","10,929.0","10,972.0","10,754.0","84.12K","-0.20%"
"2006년 06월 07일","10,928.0","11,020.0","11,080.0","10,916.0","126.32K","-0.77%"
"2006년 06월 06일","11,013.0","11,092.0","11,120.0","10,931.0","171.66K","-0.63%"
"2006년 06월 05일","11,083.0","11,246.0","11,248.0","11,052.0","108.78K","-1.51%"
"2006년 06월 02일","11,253.0","11,255.0","11,322.0","11,199.0","107.90K","-0.03%"
"2006년 06월 01일","11,256.0","11,193.0","11,282.0","11,138.0","88.19K","0.61%"
"2006년 05월 31일","11,188.0","11,104.0","11,197.0","11,070.0","112.77K","0.76%"
"2006년 05월 30일","11,104.0","11,284.0","11,294.0","11,100.0","115.95K","-1.75%"
"2006년 05월 26일","11,302.0","11,229.0","11,311.0","11,225.0","75.31K","0.63%"
"2006년 05월 25일","11,231.0","11,145.0","11,243.0","11,112.0","107.60K","0.83%"
"2006년 05월 24일","11,139.0","11,033.0","11,184.0","11,022.0","218.40K","0.62%"
"2006년 05월 23일","11,070.0","11,137.0","11,226.0","11,030.0","127.24K","-0.49%"
"2006년 05월 22일","11,124.0","11,195.0","11,204.0","11,059.0","160.59K","-0.50%"
"2006년 05월 19일","11,180.0","11,155.0","11,208.0","11,096.0","187.07K","0.28%"
"2006년 05월 18일","11,149.0","11,213.0","11,275.0","11,136.0","135.80K","-0.49%"
"2006년 05월 17일","11,204.0","11,443.0","11,482.0","11,198.0","195.01K","-2.07%"
"2006년 05월 16일","11,441.0","11,448.0","11,488.0","11,411.0","104.58K","-0.07%"
"2006년 05월 15일","11,449.0","11,389.0","11,459.0","11,332.0","133.94K","0.36%"
"2006년 05월 12일","11,408.0","11,546.0","11,552.0","11,401.0","140.03K","-1.18%"
"2006년 05월 11일","11,544.0","11,669.0","11,695.0","11,507.0","126.73K","-1.16%"
"2006년 05월 10일","11,679.0","11,663.0","11,702.0","11,628.0","88.58K","0.12%"
"2006년 05월 09일","11,665.0","11,606.0","11,671.0","11,592.0","50.49K","0.51%"
"2006년 05월 08일","11,606.0","11,596.0","11,631.0","11,592.0","52.62K","0.09%"
"2006년 05월 05일","11,596.0","11,465.0","11,614.0","11,463.0","96.20K","1.13%"
"2006년 05월 04일","11,466.0","11,431.0","11,492.0","11,420.0","69.63K","0.28%"
"2006년 05월 03일","11,434.0","11,452.0","11,457.0","11,388.0","82.99K","-0.17%"
"2006년 05월 02일","11,454.0","11,377.0","11,459.0","11,375.0","82.10K","0.77%"
"2006년 05월 01일","11,367.0","11,437.0","11,460.0","11,355.0","103.28K","-0.53%"
"2006년 04월 28일","11,427.0","11,409.0","11,450.0","11,377.0","75.48K","0.04%"
"2006년 04월 27일","11,422.0","11,386.0","11,452.0","11,309.0","164.45K","0.35%"
"2006년 04월 26일","11,382.0","11,335.0","11,413.0","11,325.0","102.07K","0.43%"
"2006년 04월 25일","11,333.0","11,389.0","11,411.0","11,295.0","110.54K","-0.49%"
"2006년 04월 24일","11,389.0","11,391.0","11,398.0","11,342.0","75.87K","-0.04%"
"2006년 04월 21일","11,393.0","11,392.0","11,448.0","11,359.0","101.03K","0.06%"
"2006년 04월 20일","11,386.0","11,319.0","11,426.0","11,310.0","121.20K","0.56%"
"2006년 04월 19일","11,323.0","11,319.0","11,364.0","11,274.0","115.34K","0.13%"
"2006년 04월 18일","11,308.0","11,129.0","11,325.0","11,125.0","160.71K","1.61%"
"2006년 04월 17일","11,129.0","11,179.0","11,206.0","11,077.0","102.64K","-0.45%"
"2006년 04월 13일","11,179.0","11,184.0","11,229.0","11,149.0","81.38K","0.01%"
"2006년 04월 12일","11,178.0","11,147.0","11,193.0","11,135.0","80.67K","0.31%"
"2006년 04월 11일","11,144.0","11,220.0","11,238.0","11,098.0","120.42K","-0.57%"
"2006년 04월 10일","11,208.0","11,181.0","11,242.0","11,164.0","88.45K","0.21%"
"2006년 04월 07일","11,184.0","11,279.0","11,328.0","11,163.0","145.48K","-0.84%"
"2006년 04월 06일","11,279.0","11,286.0","11,307.0","11,223.0","94.14K","-0.12%"
"2006년 04월 05일","11,293.0","11,269.0","11,308.0","11,217.0","101.16K","0.24%"
"2006년 04월 04일","11,266.0","11,204.0","11,286.0","11,179.0","103.44K","0.62%"
"2006년 04월 03일","11,197.0","11,196.0","11,306.0","11,192.0","102.81K","0.02%"
"2006년 03월 31일","11,195.0","11,205.0","11,250.0","11,162.0","86.17K","-0.08%"
"2006년 03월 30일","11,204.0","11,265.0","11,320.0","11,172.0","123.84K","-0.56%"
"2006년 03월 29일","11,267.0","11,213.0","11,308.0","11,211.0","111.00K","0.42%"
"2006년 03월 28일","11,220.0","11,316.0","11,347.0","11,204.0","114.89K","-0.92%"
"2006년 03월 27일","11,324.0","11,350.0","11,366.0","11,296.0","62.64K","-0.24%"
"2006년 03월 24일","11,351.0","11,348.0","11,387.0","11,310.0","91.65K","-0.05%"
"2006년 03월 23일","11,357.0","11,393.0","11,398.0","11,304.0","96.43K","-0.26%"
"2006년 03월 22일","11,387.0","11,314.0","11,400.0","11,303.0","99.00K","0.62%"
"2006년 03월 21일","11,317.0","11,352.0","11,413.0","11,295.0","124.45K","-0.35%"
"2006년 03월 20일","11,357.0","11,357.0","11,390.0","11,336.0","75.14K","-0.04%"
"2006년 03월 17일","11,361.0","11,335.0","11,370.0","11,319.0","71.29K","0.83%"
"2006년 03월 16일","11,267.0","11,210.0","11,305.0","11,200.0","9.63K","0.42%"
"2006년 03월 15일","11,220.0","11,140.0","11,230.0","11,139.0","12.04K","0.59%"
"2006년 03월 14일","11,154.0","11,090.0","11,168.0","11,067.0","14.94K","0.54%"
"2006년 03월 13일","11,094.0","11,085.0","11,123.0","11,062.0","16.57K","0.15%"
"2006년 03월 10일","11,077.0","10,966.0","11,099.0","10,962.0","30.49K","0.98%"
"2006년 03월 09일","10,969.0","11,008.0","11,050.0","10,962.0","34.98K","-0.32%"
"2006년 03월 08일","11,004.0","10,979.0","11,030.0","10,922.0","111.85K","0.18%"
"2006년 03월 07일","10,984.0","10,956.0","10,992.0","10,926.0","99.64K","0.19%"
"2006년 03월 06일","10,963.0","11,010.0","11,039.0","10,928.0","102.92K","-0.44%"
"2006년 03월 03일","11,011.0","11,045.0","11,112.0","10,961.0","129.18K","-0.31%"
"2006년 03월 02일","11,045.0","11,047.0","11,062.0","10,991.0","96.60K","-0.10%"
"2006년 03월 01일","11,056.0","11,007.0","11,079.0","11,007.0","72.34K","0.49%"
"2006년 02월 28일","11,002.0","11,098.0","11,100.0","10,986.0","108.96K","-0.84%"
"2006년 02월 27일","11,095.0","11,102.0","11,145.0","11,085.0","61.46K","0.06%"
"2006년 02월 24일","11,088.0","11,102.0","11,115.0","11,022.0","86.66K","-0.03%"
"2006년 02월 23일","11,091.0","11,128.0","11,150.0","11,062.0","93.54K","-0.33%"
"2006년 02월 22일","11,128.0","11,082.0","11,169.0","11,064.0","84.65K","0.45%"
"2006년 02월 21일","11,078.0","11,119.0","11,164.0","11,059.0","102.60K","-0.40%"
"2006년 02월 17일","11,122.0","11,127.0","11,144.0","11,088.0","60.06K","-0.06%"
"2006년 02월 16일","11,129.0","11,075.0","11,133.0","11,059.0","88.17K","0.52%"
"2006년 02월 15일","11,071.0","11,042.0","11,084.0","11,003.0","116.81K","0.24%"
"2006년 02월 14일","11,045.0","10,918.0","11,064.0","10,906.0","132.73K","1.18%"
"2006년 02월 13일","10,916.0","10,921.0","10,957.0","10,865.0","85.36K","-0.10%"
"2006년 02월 10일","10,927.0","10,905.0","10,963.0","10,830.0","123.41K","0.28%"
"2006년 02월 09일","10,896.0","10,870.0","10,970.0","10,861.0","110.57K","0.21%"
"2006년 02월 08일","10,873.0","10,776.0","10,884.0","10,746.0","93.77K","0.98%"
"2006년 02월 07일","10,767.0","10,823.0","10,836.0","10,747.0","108.17K","-0.50%"
"2006년 02월 06일","10,821.0","10,802.0","10,841.0","10,782.0","64.53K","0.19%"
"2006년 02월 03일","10,801.0","10,856.0","10,896.0","10,790.0","110.42K","-0.53%"
"2006년 02월 02일","10,859.0","10,978.0","10,978.0","10,838.0","127.39K","-1.15%"
"2006년 02월 01일","10,985.0","10,852.0","10,987.0","10,833.0","123.36K","1.15%"
"2006년 01월 31일","10,860.0","10,911.0","10,943.0","10,843.0","100.68K","-0.53%"
"2006년 01월 30일","10,918.0","10,941.0","10,949.0","10,903.0","58.94K","-0.23%"
"2006년 01월 27일","10,943.0","10,847.0","10,956.0","10,823.0","117.07K","1.02%"
"2006년 01월 26일","10,832.0","10,759.0","10,849.0","10,755.0","119.32K","0.78%"
"2006년 01월 25일","10,748.0","10,739.0","10,783.0","10,689.0","150.25K","0.15%"
"2006년 01월 24일","10,732.0","10,712.0","10,775.0","10,711.0","115.32K","0.12%"
"2006년 01월 23일","10,719.0","10,683.0","10,762.0","10,672.0","116.57K","0.33%"
"2006년 01월 20일","10,684.0","10,904.0","10,908.0","10,673.0","185.36K","-1.96%"
"2006년 01월 19일","10,898.0","10,900.0","10,947.0","10,881.0","98.77K","0.06%"
"2006년 01월 18일","10,891.0","10,879.0","10,918.0","10,825.0","120.80K","-0.39%"
"2006년 01월 17일","10,934.0","11,000.0","11,005.0","10,878.0","93.54K","-0.55%"
"2006년 01월 13일","10,995.0","11,012.0","11,027.0","10,953.0","82.22K","-0.15%"
"2006년 01월 12일","11,012.0","11,069.0","11,075.0","10,986.0","85.87K","-0.57%"
"2006년 01월 11일","11,075.0","11,049.0","11,086.0","11,027.0","88.35K","0.21%"
"2006년 01월 10일","11,052.0","11,032.0","11,058.0","10,990.0","96.18K","0.06%"
"2006년 01월 09일","11,045.0","10,994.0","11,067.0","10,985.0","95.56K","0.43%"
"2006년 01월 06일","10,998.0","10,933.0","11,014.0","10,919.0","103.53K","0.59%"
"2006년 01월 05일","10,934.0","10,917.0","10,948.0","10,880.0","104.00K","0.09%"
"2006년 01월 04일","10,924.0","10,883.0","10,934.0","10,850.0","102.87K","0.39%"
"2006년 01월 03일","10,882.0","10,780.0","10,907.0","10,720.0","136.63K","1.28%"
"2005년 12월 30일","10,744.0","10,828.0","10,833.0","10,728.0","49.11K","-0.70%"
"2005년 12월 29일","10,820.0","10,837.0","10,867.0","10,804.0","44.82K","-0.17%"
"2005년 12월 28일","10,838.0","10,826.0","10,870.0","10,820.0","55.22K","0.06%"
"2005년 12월 27일","10,832.0","10,951.0","10,986.0","10,818.0","76.79K","-0.92%"
"2005년 12월 23일","10,933.0","10,936.0","10,956.0","10,920.0","30.34K","0.00%"
"2005년 12월 22일","10,933.0","10,884.0","10,940.0","10,871.0","56.29K","0.45%"
"2005년 12월 21일","10,884.0","10,854.0","10,947.0","10,854.0","86.04K","0.24%"
"2005년 12월 20일","10,858.0","10,890.0","10,914.0","10,838.0","76.69K","-0.28%"
"2005년 12월 19일","10,888.0","10,925.0","10,973.0","10,873.0","79.08K","-0.31%"
"2005년 12월 16일","10,922.0","10,931.0","10,994.0","10,913.0","74.22K","0.43%"
"2005년 12월 15일","10,875.0","10,896.0","10,964.0","10,866.0","5.96K","-0.19%"
"2005년 12월 14일","10,896.0","10,850.0","10,925.0","10,805.0","10.89K","0.54%"
"2005년 12월 13일","10,838.0","10,776.0","10,877.0","10,758.0","18.04K","0.59%"
"2005년 12월 12일","10,774.0","10,780.0","10,829.0","10,741.0","19.55K","-0.06%"
"2005년 12월 09일","10,781.0","10,758.0","10,813.0","10,734.0","18.29K","0.15%"
"2005년 12월 08일","10,765.0","10,817.0","10,859.0","10,738.0","39.32K","-0.44%"
"2005년 12월 07일","10,813.0","10,878.0","10,890.0","10,771.0","119.92K","-0.58%"
"2005년 12월 06일","10,876.0","10,852.0","10,937.0","10,847.0","94.60K","0.21%"
"2005년 12월 05일","10,853.0","10,886.0","10,901.0","10,823.0","81.54K","-0.33%"
"2005년 12월 02일","10,889.0","10,921.0","10,942.0","10,875.0","80.94K","-0.27%"
"2005년 12월 01일","10,919.0","10,844.0","10,953.0","10,843.0","83.98K","0.79%"
"2005년 11월 30일","10,833.0","10,916.0","10,942.0","10,819.0","121.90K","-0.70%"
"2005년 11월 29일","10,909.0","10,926.0","10,976.0","10,903.0","96.30K","-0.13%"
"2005년 11월 28일","10,923.0","10,949.0","10,987.0","10,895.0","90.90K","-0.31%"
"2005년 11월 25일","10,957.0","10,934.0","10,972.0","10,924.0","20.28K","0.14%"
"2005년 11월 23일","10,942.0","10,879.0","10,967.0","10,863.0","75.18K","0.53%"
"2005년 11월 22일","10,884.0","10,842.0","10,896.0","10,807.0","85.45K","0.39%"
"2005년 11월 21일","10,842.0","10,785.0","10,857.0","10,769.0","86.37K","0.56%"
"2005년 11월 18일","10,782.0","10,740.0","10,796.0","10,715.0","95.21K","0.40%"
"2005년 11월 17일","10,739.0","10,702.0","10,747.0","10,684.0","87.68K","0.31%"
"2005년 11월 16일","10,706.0","10,713.0","10,737.0","10,673.0","91.39K","-0.12%"
"2005년 11월 15일","10,719.0","10,714.0","10,762.0","10,681.0","101.79K","-0.07%"
"2005년 11월 14일","10,726.0","10,707.0","10,730.0","10,693.0","63.44K","0.15%"
"2005년 11월 11일","10,710.0","10,668.0","10,719.0","10,654.0","44.48K","0.47%"
"2005년 11월 10일","10,660.0","10,567.0","10,676.0","10,538.0","121.09K","0.91%"
"2005년 11월 09일","10,564.0","10,568.0","10,618.0","10,533.0","92.36K","-0.06%"
"2005년 11월 08일","10,570.0","10,574.0","10,587.0","10,538.0","70.86K","-0.05%"
"2005년 11월 07일","10,575.0","10,536.0","10,599.0","10,517.0","85.29K","0.39%"
"2005년 11월 04일","10,534.0","10,538.0","10,563.0","10,486.0","85.50K","-0.04%"
"2005년 11월 03일","10,538.0","10,487.0","10,574.0","10,471.0","112.75K","0.50%"
"2005년 11월 02일","10,486.0","10,430.0","10,503.0","10,388.0","104.33K","0.53%"
"2005년 11월 01일","10,431.0","10,420.0","10,466.0","10,414.0","96.73K","0.20%"
"2005년 10월 31일","10,410.0","10,407.0","10,498.0","10,401.0","114.78K","0.05%"
"2005년 10월 28일","10,405.0","10,238.0","10,416.0","10,230.0","137.35K","1.49%"
"2005년 10월 27일","10,252.0","10,367.0","10,377.0","10,235.0","125.79K","-1.18%"
"2005년 10월 26일","10,374.0","10,396.0","10,448.0","10,351.0","144.19K","-0.19%"
"2005년 10월 25일","10,394.0","10,396.0","10,428.0","10,331.0","123.91K","-0.04%"
"2005년 10월 24일","10,398.0","10,247.0","10,407.0","10,239.0","140.76K","1.54%"
"2005년 10월 21일","10,240.0","10,277.0","10,345.0","10,211.0","158.07K","-0.47%"
"2005년 10월 20일","10,288.0","10,444.0","10,456.0","10,261.0","186.40K","-1.52%"
"2005년 10월 19일","10,447.0","10,293.0","10,452.0","10,245.0","176.61K","1.37%"
"2005년 10월 18일","10,306.0","10,375.0","10,399.0","10,285.0","112.86K","-0.62%"
"2005년 10월 17일","10,370.0","10,308.0","10,381.0","10,276.0","104.87K","0.66%"
"2005년 10월 14일","10,302.0","10,220.0","10,315.0","10,217.0","130.34K","0.84%"
"2005년 10월 13일","10,216.0","10,229.0","10,265.0","10,178.0","155.24K","-0.02%"
"2005년 10월 12일","10,218.0","10,261.0","10,332.0","10,206.0","184.11K","-0.56%"
"2005년 10월 11일","10,276.0","10,260.0","10,342.0","10,255.0","134.87K","-0.46%"
"2005년 10월 07일","10,323.0","10,332.0","10,376.0","10,306.0","112.08K","-0.01%"
"2005년 10월 06일","10,324.0","10,348.0","10,397.0","10,243.0","186.54K","-0.23%"
"2005년 10월 05일","10,348.0","10,450.0","10,466.0","10,342.0","159.91K","-1.00%"
"2005년 10월 04일","10,453.0","10,564.0","10,599.0","10,447.0","111.32K","-1.08%"
"2005년 10월 03일","10,567.0","10,618.0","10,639.0","10,549.0","95.02K","-0.42%"
"2005년 09월 30일","10,612.0","10,581.0","10,630.0","10,555.0","81.01K","0.33%"
"2005년 09월 29일","10,577.0","10,511.0","10,593.0","10,446.0","144.53K","0.65%"
"2005년 09월 28일","10,509.0","10,488.0","10,543.0","10,452.0","102.46K","0.13%"
"2005년 09월 27일","10,495.0","10,487.0","10,530.0","10,447.0","102.20K","0.08%"
"2005년 09월 26일","10,487.0","10,493.0","10,544.0","10,441.0","103.64K","0.33%"
"2005년 09월 23일","10,452.0","10,439.0","10,490.0","10,406.0","93.48K","0.01%"
"2005년 09월 22일","10,451.0","10,406.0","10,484.0","10,384.0","135.93K","0.31%"
"2005년 09월 21일","10,419.0","10,518.0","10,540.0","10,405.0","124.95K","-0.99%"
"2005년 09월 20일","10,523.0","10,603.0","10,647.0","10,506.0","106.19K","-0.78%"
"2005년 09월 19일","10,606.0","10,659.0","10,670.0","10,560.0","81.09K","-0.63%"
"2005년 09월 16일","10,673.0","10,599.0","10,691.0","10,590.0","91.98K","1.11%"
"2005년 09월 15일","10,556.0","10,553.0","10,583.0","10,518.0","8.04K","0.04%"
"2005년 09월 14일","10,552.0","10,622.0","10,636.0","10,537.0","9.98K","-0.61%"
"2005년 09월 13일","10,617.0","10,670.0","10,680.0","10,598.0","12.24K","-0.58%"
"2005년 09월 12일","10,679.0","10,695.0","10,701.0","10,662.0","15.06K","0.01%"
"2005년 09월 09일","10,678.0","10,595.0","10,694.0","10,592.0","19.77K","0.79%"
"2005년 09월 08일","10,594.0","10,612.0","10,628.0","10,566.0","34.26K","-0.27%"
"2005년 09월 07일","10,623.0","10,591.0","10,639.0","10,571.0","76.34K","0.33%"
"2005년 09월 06일","10,588.0","10,493.0","10,596.0","10,486.0","90.25K","1.20%"
"2005년 09월 02일","10,462.0","10,460.0","10,500.0","10,434.0","88.71K","0.00%"
"2005년 09월 01일","10,462.0","10,497.0","10,528.0","10,427.0","117.15K","-0.38%"
"2005년 08월 31일","10,502.0","10,399.0","10,509.0","10,360.0","141.40K","0.84%"
"2005년 08월 30일","10,415.0","10,477.0","10,478.0","10,354.0","132.37K","-0.60%"
"2005년 08월 29일","10,478.0","10,345.0","10,494.0","10,327.0","110.22K","0.68%"
"2005년 08월 26일","10,407.0","10,458.0","10,473.0","10,391.0","94.98K","-0.51%"
"2005년 08월 25일","10,460.0","10,438.0","10,473.0","10,433.0","68.72K","0.22%"
"2005년 08월 24일","10,437.0","10,549.0","10,568.0","10,423.0","120.43K","-1.07%"
"2005년 08월 23일","10,550.0","10,593.0","10,601.0","10,507.0","83.69K","-0.37%"
"2005년 08월 22일","10,589.0","10,589.0","10,657.0","10,532.0","103.44K","-0.03%"
"2005년 08월 19일","10,592.0","10,572.0","10,642.0","10,570.0","73.42K","0.23%"
"2005년 08월 18일","10,568.0","10,567.0","10,607.0","10,520.0","89.56K","0.06%"
"2005년 08월 17일","10,562.0","10,543.0","10,604.0","10,506.0","97.28K","0.28%"
"2005년 08월 16일","10,533.0","10,660.0","10,668.0","10,516.0","98.16K","-1.18%"
"2005년 08월 15일","10,659.0","10,596.0","10,668.0","10,566.0","77.45K","0.58%"
"2005년 08월 12일","10,598.0","10,683.0","10,693.0","10,576.0","94.19K","-0.81%"
"2005년 08월 11일","10,685.0","10,622.0","10,698.0","10,604.0","107.53K","0.57%"
"2005년 08월 10일","10,624.0","10,630.0","10,736.0","10,576.0","123.61K","-0.08%"
"2005년 08월 09일","10,632.0","10,551.0","10,645.0","10,547.0","78.19K","0.70%"
"2005년 08월 08일","10,558.0","10,568.0","10,608.0","10,526.0","69.74K","-0.10%"
"2005년 08월 05일","10,569.0","10,620.0","10,636.0","10,555.0","73.09K","-0.43%"
"2005년 08월 04일","10,615.0","10,712.0","10,712.0","10,606.0","72.74K","-0.87%"
"2005년 08월 03일","10,708.0","10,678.0","10,717.0","10,644.0","61.11K","0.23%"
"2005년 08월 02일","10,683.0","10,637.0","10,708.0","10,634.0","76.17K","0.47%"
"2005년 08월 01일","10,633.0","10,674.0","10,693.0","10,620.0","65.58K","-0.41%"
"2005년 07월 29일","10,677.0","10,724.0","10,735.0","10,651.0","74.12K","-0.37%"
"2005년 07월 28일","10,717.0","10,651.0","10,726.0","10,642.0","76.71K","0.64%"
"2005년 07월 27일","10,649.0","10,596.0","10,658.0","10,588.0","71.71K","0.48%"
"2005년 07월 26일","10,598.0","10,628.0","10,642.0","10,579.0","83.65K","-0.29%"
"2005년 07월 25일","10,629.0","10,669.0","10,701.0","10,602.0","75.39K","-0.35%"
"2005년 07월 22일","10,666.0","10,627.0","10,678.0","10,599.0","73.20K","0.26%"
"2005년 07월 21일","10,638.0","10,681.0","10,760.0","10,619.0","135.31K","-0.42%"
"2005년 07월 20일","10,683.0","10,633.0","10,708.0","10,593.0","108.45K","0.19%"
"2005년 07월 19일","10,663.0","10,631.0","10,683.0","10,617.0","77.74K","0.43%"
"2005년 07월 18일","10,617.0","10,650.0","10,653.0","10,589.0","73.35K","-0.37%"
"2005년 07월 15일","10,656.0","10,648.0","10,673.0","10,614.0","63.85K","0.01%"
"2005년 07월 14일","10,655.0","10,584.0","10,672.0","10,575.0","114.86K","0.74%"
"2005년 07월 13일","10,577.0","10,529.0","10,586.0","10,521.0","86.27K","0.47%"
"2005년 07월 12일","10,528.0","10,538.0","10,565.0","10,501.0","94.09K","-0.12%"
"2005년 07월 11일","10,541.0","10,473.0","10,556.0","10,473.0","85.38K","0.66%"
"2005년 07월 08일","10,472.0","10,352.0","10,483.0","10,321.0","113.90K","1.35%"
"2005년 07월 07일","10,333.0","10,285.0","10,341.0","10,061.0","149.08K","0.44%"
"2005년 07월 06일","10,288.0","10,384.0","10,404.0","10,281.0","94.72K","-0.95%"
"2005년 07월 05일","10,387.0","10,332.0","10,409.0","10,300.0","86.59K","0.52%"
"2005년 07월 01일","10,333.0","10,302.0","10,365.0","10,302.0","69.76K","0.30%"
"2005년 06월 30일","10,302.0","10,387.0","10,431.0","10,283.0","106.38K","-0.78%"
"2005년 06월 29일","10,383.0","10,426.0","10,455.0","10,376.0","75.63K","-0.44%"
"2005년 06월 28일","10,429.0","10,325.0","10,432.0","10,324.0","77.85K","1.03%"
"2005년 06월 27일","10,323.0","10,317.0","10,357.0","10,274.0","94.35K","-0.02%"
"2005년 06월 24일","10,325.0","10,442.0","10,459.0","10,306.0","108.75K","-1.06%"
"2005년 06월 23일","10,436.0","10,634.0","10,640.0","10,294.0","127.97K","-1.85%"
"2005년 06월 22일","10,633.0","10,640.0","10,682.0","10,603.0","73.94K","-0.10%"
"2005년 06월 21일","10,644.0","10,636.0","10,664.0","10,609.0","78.10K","0.10%"
"2005년 06월 20일","10,633.0","10,636.0","10,670.0","10,594.0","69.16K","-0.12%"
"2005년 06월 17일","10,646.0","10,603.0","10,694.0","10,603.0","90.38K","0.65%"
"2005년 06월 16일","10,577.0","10,575.0","10,599.0","10,546.0","7.89K","0.06%"
"2005년 06월 15일","10,571.0","10,555.0","10,597.0","10,497.0","9.32K","0.14%"
"2005년 06월 14일","10,556.0","10,554.0","10,594.0","10,521.0","9.12K","0.19%"
"2005년 06월 13일","10,536.0","10,515.0","10,597.0","10,479.0","12.07K","0.19%"
"2005년 06월 10일","10,516.0","10,500.0","10,541.0","10,449.0","14.13K","0.14%"
"2005년 06월 09일","10,501.0","10,483.0","10,528.0","10,439.0","28.35K","0.12%"
"2005년 06월 08일","10,488.0","10,496.0","10,545.0","10,461.0","90.70K","-0.06%"
"2005년 06월 07일","10,494.0","10,470.0","10,581.0","10,468.0","113.05K","0.23%"
"2005년 06월 06일","10,470.0","10,476.0","10,484.0","10,432.0","59.11K","-0.10%"
"2005년 06월 03일","10,481.0","10,557.0","10,571.0","10,447.0","89.02K","-0.74%"
"2005년 06월 02일","10,559.0","10,550.0","10,569.0","10,513.0","66.52K","0.21%"
"2005년 06월 01일","10,537.0","10,483.0","10,594.0","10,471.0","109.79K","0.54%"
"2005년 05월 31일","10,480.0","10,553.0","10,556.0","10,466.0","77.27K","-0.67%"
"2005년 05월 27일","10,551.0","10,536.0","10,559.0","10,521.0","31.99K","0.10%"
"2005년 05월 26일","10,540.0","10,478.0","10,550.0","10,475.0","55.64K","0.64%"
"2005년 05월 25일","10,473.0","10,493.0","10,495.0","10,431.0","75.86K","-0.27%"
"2005년 05월 24일","10,501.0","10,535.0","10,536.0","10,480.0","86.78K","-0.37%"
